url_path,views_total,views_unique
/legorovers/pirover_simulator,82,36
/legorovers/pirover_simulator/fork,51,14
/legorovers/pirover_simulator/issues,46,8
/legorovers/pirover_simulator/pulls,39,7
/legorovers/pirover_simulator/issues/9,21,8
/legorovers/pirover_simulator/issues/14,15,10
/legorovers/pirover_simulator/pull/12,12,3
/legorovers/pirover_simulator/tree/master/examples,11,3
/legorovers/pirover_simulator/issues/new,10,4
/legorovers/pirover_simulator/pull/7/commits,8,1
